"ID","NOME","IDADE","NACIONALIDADE","PONTUACAO_GERAL","POTENCIAL","TIME","VALOR","REMUNERACAO","PERNA_DE_PREFERÊNCIA","REPUTACAO_INTERNACIONAL","POSICAO","CAMISA","CONTRATACAO","EMPRESTADO_DE_","VALIDADE_DO_CONTRATO","ALTURA","PESO","CONTROLE_DE_BOLA","ARRANCADA","AGILIDADE","EQUILÍBRIO","ENERGIA","FORCA"
199482,A. Lopes,27,Portugal,84,86,Olympique Lyonnais,€25M,€72K,Esquerda,2.0,Goleiro,1.0,"Jul 1, 2011",,"2020","6'0","179lbs",21.0,63.0,67.0,62.0,36.0,73.0
198176,S. de Vrij,26,Netherlands,84,86,Inter,€31.5M,€88K,Direita,3.0,Zagueiro,14.0,"Jul 1, 2018",,"2023","6'2","172lbs",71.0,67.0,61.0,59.0,66.0,80.0
198009,M. Perin,25,Italy,84,89,Juventus,€29.5M,€105K,Direita,2.0,Goleiro,22.0,"Jul 1, 2018",,"2022","6'2","170lbs",23.0,57.0,70.0,30.0,30.0,52.0
193082,J. Cuadrado,30,Colombia,84,84,Juventus,€29.5M,€150K,Direita,3.0,Meio campista avançado direita,11.0,"Feb 2, 2015",,"2020","5'10","159lbs",85.0,89.0,91.0,82.0,78.0,61.0
192629,Iago Aspas,30,Spain,84,84,RC Celta,€30M,€45K,Esquerda,2.0,Atacante,17.0,"Jul 1, 2015",,"2022","5'9","148lbs",85.0,85.0,87.0,74.0,75.0,60.0
192563,B. Leno,26,Germany,84,87,Arsenal,€27M,€115K,Direita,3.0,Goleiro,12.0,"Jul 1, 2018",,"2023","6'3","183lbs",22.0,46.0,52.0,44.0,43.0,68.0
191202,N. Matić,29,Serbia,84,84,Manchester United,€24M,€165K,Esquerda,3.0,Volante,31.0,"Jul 31, 2017",,"2020","6'4","187lbs",79.0,52.0,44.0,50.0,84.0,85.0
190941,L. Hrádecký,28,Finland,84,84,Bayer 04 Leverkusen,€22M,€74K,Direita,2.0,Goleiro,1.0,"Jul 1, 2018",,"2023","6'4","187lbs",20.0,38.0,43.0,39.0,34.0,55.0
190584,Illarramendi,28,Spain,84,84,Real Sociedad,€31M,€51K,Direita,2.0,Zagueiro pela direita,4.0,"Aug 26, 2015",,"2023","5'10","165lbs",83.0,66.0,71.0,75.0,77.0,68.0
188377,K. Walker,28,England,84,84,Manchester City,€24.5M,€165K,Direita,3.0,Lateral direito,2.0,"Jul 14, 2017",,"2022","6'0","154lbs",78.0,86.0,67.0,72.0,89.0,75.0
186942,I. Gündoğan,27,Germany,84,84,Manchester City,€32M,€175K,Direita,3.0,Meio campista central,21.0,"Jul 1, 2016",,"2020","5'11","176lbs",86.0,67.0,78.0,78.0,69.0,72.0
185020,José Callejón,31,Spain,84,84,Napoli,€27.5M,€105K,Direita,3.0,Meio-campista direito,7.0,"Jul 11, 2013",,"2020","5'10","161lbs",85.0,88.0,85.0,80.0,91.0,55.0
183898,A. Di María,30,Argentina,84,84,Paris Saint-Germain,€29.5M,€125K,Esquerda,4.0,Meio-campista direito,11.0,"Aug 6, 2015",,"2021","5'11","152lbs",85.0,85.0,92.0,77.0,73.0,60.0
181783,M. Mandžukić,32,Croatia,84,84,Juventus,€25M,€160K,Direita,3.0,Atacante,17.0,"Jul 1, 2015",,"2020","6'3","187lbs",77.0,67.0,67.0,53.0,83.0,85.0
180403,Willian,29,Brazil,84,84,Chelsea,€30.5M,€175K,Direita,3.0,Meio-campista direito avançado,22.0,"Aug 28, 2013",,"2020","5'9","172lbs",84.0,91.0,89.0,79.0,85.0,60.0
178750,Sergio Asenjo,29,Spain,84,85,Villarreal CF,€24M,€42K,Direita,2.0,Goleiro,1.0,"Jun 30, 2014",,"2022","6'2","192lbs",14.0,59.0,62.0,58.0,41.0,73.0
178562,E. Banega,30,Argentina,84,84,Sevilla FC,€29M,€31K,Direita,3.0,Volante,10.0,"Jul 3, 2017",,"2020","5'9","157lbs",86.0,68.0,79.0,83.0,74.0,67.0
177413,A. Witsel,29,Belgium,84,84,Borussia Dortmund,€24M,€77K,Direita,3.0,Meio campista esquerdo,6.0,"Aug 17, 2018",,"2022","6'2","179lbs",84.0,67.0,78.0,60.0,86.0,82.0
177388,D. Payet,31,France,84,84,Olympique de Marseille,€27.5M,€75K,Direita,3.0,Médio-ofensivo central,18.0,"Jan 30, 2017",,"2021","5'9","170lbs",90.0,75.0,79.0,80.0,73.0,72.0
176769,Jonas,34,Brazil,84,84,SL Benfica,€16.5M,€25K,Direita,3.0,Atacante,10.0,"Sep 12, 2014",,"2020","5'11","163lbs",88.0,65.0,77.0,69.0,66.0,63.0
172879,Sokratis,30,Greece,84,84,Arsenal,€23M,€140K,Direita,3.0,Lateral direito recuado,19.0,"Jul 2, 2018",,"2021","6'1","187lbs",58.0,64.0,60.0,64.0,69.0,86.0
167628,S. Ruffier,31,France,84,84,AS Saint-Étienne,€19M,€41K,Direita,3.0,Goleiro,16.0,"Jul 11, 2011",,"2021","6'2","205lbs",15.0,45.0,51.0,55.0,37.0,76.0
167397,Falcao,32,Colombia,84,84,AS Monaco,€25M,€115K,Direita,3.0,Atacande pela direita,9.0,"Jul 1, 2013",,"2020","5'10","159lbs",82.0,69.0,76.0,75.0,68.0,75.0
163587,K. Schmeichel,31,Denmark,84,84,Leicester City,€19M,€78K,Direita,2.0,Goleiro,1.0,"Jun 1, 2011",,"2023","6'2","196lbs",40.0,59.0,62.0,47.0,34.0,64.0
157481,Raúl Albiol,32,Spain,84,84,Napoli,€18M,€88K,Direita,3.0,Lateral direito recuado,33.0,"Jul 21, 2013",,"2021","6'3","181lbs",71.0,54.0,53.0,56.0,55.0,82.0
143076,A. Gómez,30,Argentina,84,84,Atalanta,€30M,€53K,Direita,3.0,Atacante pela esquerda,10.0,"Sep 2, 2014",,"2022","5'5","150lbs",87.0,94.0,92.0,94.0,75.0,48.0
137186,A. Barzagli,37,Italy,84,84,Juventus,€4.2M,€95K,Direita,3.0,Zagueiro,15.0,"Jan 1, 2011",,"2019","6'2","192lbs",65.0,61.0,52.0,64.0,53.0,83.0
20775,Quaresma,34,Portugal,84,84,Beşiktaş JK,€15.5M,€80K,Direita,3.0,Meio-campista direito,7.0,"Jul 22, 2015",,"2020","5'9","148lbs",88.0,84.0,91.0,84.0,65.0,55.0
9014,A. Robben,34,Netherlands,84,84,FC Bayern München,€15.5M,€110K,Esquerda,4.0,Meio-campista direito,10.0,"Aug 28, 2009",,"2019","5'11","176lbs",88.0,83.0,87.0,90.0,64.0,67.0
231443,O. Dembélé,21,France,83,92,FC Barcelona,€40M,€155K,Esquerda,3.0,Meio-campista direito avançado,11.0,"Aug 28, 2017",,"2022","5'10","148lbs",83.0,93.0,90.0,85.0,73.0,46.0
230666,Gabriel Jesus,21,Brazil,83,92,Manchester City,€41M,€130K,Direita,2.0,Atacante,33.0,"Aug 3, 2016",,"2023","5'9","161lbs",85.0,87.0,92.0,91.0,84.0,68.0
230481,Ronaldo Cabrais,26,Brazil,83,83,Grêmio,€28M,€51K,Direita,1.0,Meio-campista direito avançado,7.0,"Jan 1, 2018",,"2021","5'10","165lbs",83.0,88.0,85.0,76.0,86.0,70.0
230375,Josué Chiamulera,26,Brazil,83,83,Grêmio,€22.5M,€43K,Direita,1.0,Zagueiro pela esquerda,4.0,"Jan 1, 2018",,"2021","6'1","176lbs",70.0,83.0,77.0,68.0,76.0,73.0
230294,Louri Beretta,26,Brazil,83,83,Atlético Mineiro,€28.5M,€60K,Direita,1.0,Atacante,9.0,"Jan 1, 2018",,"2021","6'2","183lbs",74.0,79.0,55.0,55.0,56.0,87.0
225850,P. Kimpembe,22,France,83,89,Paris Saint-Germain,€30.5M,€82K,Esquerda,2.0,Zagueiro pela esquerda,3.0,"Jul 1, 2015",,"2023","6'2","176lbs",78.0,75.0,74.0,65.0,80.0,84.0
220971,N. Keïta,23,Guinea,83,88,Liverpool,€34M,€120K,Direita,2.0,Meio campista central,8.0,"Jul 1, 2018",,"2023","5'8","141lbs",88.0,78.0,89.0,90.0,82.0,58.0
219683,C. Tolisso,23,France,83,88,FC Bayern München,€34M,€85K,Direita,2.0,Meio campista central,24.0,"Jul 1, 2017",,"2022","5'11","179lbs",81.0,75.0,75.0,74.0,87.0,77.0
213565,T. Lemar,22,France,83,89,Atlético Madrid,€35.5M,€64K,Esquerda,3.0,Meio-campista esquerdo,8.0,"Jul 1, 2018",,"2023","5'7","137lbs",86.0,86.0,87.0,86.0,79.0,63.0
213345,K. Coman,22,France,83,87,FC Bayern München,€34M,€85K,Direita,2.0,Meio-campista esquerdo,29.0,"Aug 30, 2015",,"2023","5'10","157lbs",83.0,95.0,87.0,84.0,76.0,61.0
213331,J. Tah,22,Germany,83,88,Bayer 04 Leverkusen,€29.5M,€67K,Direita,2.0,Zagueiro,20.0,"Jul 16, 2015",,"2023","6'5","214lbs",64.0,64.0,48.0,44.0,63.0,93.0
212523,Anderson Talisca,24,Brazil,83,90,Guangzhou Evergrande Taobao FC,€36.5M,€18K,Esquerda,2.0,Médio-ofensivo central,24.0,,SL Benfica,"Dec 31, 2018","6'3","176lbs",84.0,77.0,76.0,65.0,76.0,72.0
212188,T. Werner,22,Germany,83,87,RB Leipzig,€34.5M,€70K,Direita,3.0,Meio-campista direito avançado,9.0,"Jul 1, 2016",,"2020","5'11","165lbs",84.0,93.0,81.0,76.0,83.0,59.0
210008,A. Rabiot,23,France,83,87,Paris Saint-Germain,€33M,€91K,Esquerda,2.0,Meio campista central,25.0,"Jul 1, 2012",,"2019","6'4","176lbs",83.0,73.0,79.0,72.0,82.0,80.0
209658,L. Goretzka,23,Germany,83,88,FC Bayern München,€34M,€85K,Direita,3.0,Meio campista central,14.0,"Jul 1, 2018",,"2022","6'2","174lbs",83.0,84.0,76.0,70.0,86.0,70.0
208808,Q. Promes,26,Netherlands,83,84,Sevilla FC,€30.5M,€28K,Direita,2.0,Meio-campista direito,9.0,"Aug 31, 2018",,"2023","5'9","159lbs",82.0,90.0,87.0,79.0,83.0,61.0
208670,H. Ziyech,25,Morocco,83,86,Ajax,€32.5M,€28K,Esquerda,3.0,Meio campista avançado direita,22.0,"Aug 30, 2016",,"2021","5'11","143lbs",83.0,76.0,85.0,78.0,86.0,59.0
208618,Lucas Vázquez,27,Spain,83,83,Real Madrid,€27M,€205K,Direita,2.0,Meio-campista direito avançado,17.0,"Jul 2, 2015",,"2021","5'8","154lbs",83.0,84.0,79.0,84.0,90.0,57.0
208418,Y. Carrasco,24,Belgium,83,86,Dalian YiFang FC,€33M,€20K,Direita,3.0,Meio-campista esquerdo,10.0,"Feb 26, 2018",,"2021","5'11","161lbs",87.0,89.0,88.0,71.0,74.0,59.0
208093,Gerard Moreno,26,Spain,83,85,Villarreal CF,€32M,€53K,Esquerda,1.0,Atacante pela esquerda,7.0,"Jul 2, 2018",,"2023","5'11","170lbs",81.0,77.0,70.0,69.0,72.0,74.0
207863,Felipe,29,Brazil,83,83,FC Porto,€20M,€22K,Direita,3.0,Lateral direito recuado,28.0,"Jul 1, 2016",,"2021","6'3","190lbs",62.0,60.0,52.0,57.0,78.0,86.0
207410,M. Kovačić,24,Croatia,83,89,Chelsea,€35M,€165K,Direita,3.0,Meio campista esquerdo,17.0,,Real Madrid,"Jun 30, 2019","5'9","172lbs",89.0,84.0,81.0,85.0,82.0,65.0
206585,Kepa,23,Spain,83,91,Chelsea,€28.5M,€84K,Direita,1.0,Goleiro,13.0,"Aug 8, 2018",,"2025","6'1","187lbs",16.0,34.0,41.0,39.0,37.0,51.0
206545,Manu Trigueros,26,Spain,83,84,Villarreal CF,€30M,€49K,Direita,2.0,Meio-campista direito,14.0,"Jul 1, 2011",,"2022","5'10","165lbs",83.0,68.0,76.0,72.0,77.0,63.0
206113,S. Gnabry,22,Germany,83,88,FC Bayern München,€34.5M,€85K,Direita,2.0,Atacante,6.0,"Jul 1, 2017",,"2020","5'9","165lbs",83.0,92.0,87.0,88.0,68.0,68.0
204935,J. Pickford,24,England,83,88,Everton,€25M,€78K,Esquerda,1.0,Goleiro,1.0,"Jun 15, 2017",,"2024","6'1","170lbs",40.0,53.0,55.0,55.0,45.0,70.0
204639,S. Savić,27,Montenegro,83,86,Atlético Madrid,€26M,€67K,Direita,2.0,Zagueiro,15.0,"Jul 20, 2015",,"2020","6'2","174lbs",68.0,55.0,61.0,49.0,58.0,77.0
203574,J. Stones,24,England,83,87,Manchester City,€28.5M,€125K,Direita,2.0,Lateral direito recuado,5.0,"Aug 9, 2016",,"2022","6'2","154lbs",80.0,67.0,61.0,59.0,79.0,77.0
202651,Suso,24,Spain,83,86,Milan,€33M,€115K,Esquerda,3.0,Meio-campista direito avançado,11.0,"Jan 17, 2015",,"2022","5'9","154lbs",89.0,83.0,86.0,84.0,77.0,56.0
202166,J. Draxler,24,Germany,83,86,Paris Saint-Germain,€32.5M,€91K,Direita,3.0,Meio campista central,7.0,"Jan 3, 2017",,"2021","6'2","170lbs",89.0,78.0,80.0,75.0,69.0,66.0
201995,Felipe Anderson,25,Brazil,83,85,West Ham United,€31.5M,€110K,Direita,3.0,Meio-campista esquerdo,8.0,"Jul 15, 2018",,"2022","5'9","154lbs",88.0,93.0,89.0,88.0,72.0,53.0
200949,Lucas Moura,25,Brazil,83,84,Tottenham Hotspur,€31M,€115K,Direita,3.0,Meio-campista direito,27.0,"Jan 31, 2018",,"2023","5'9","154lbs",81.0,94.0,94.0,90.0,75.0,59.0
200888,Danilo Pereira,26,Portugal,83,86,FC Porto,€27M,€21K,Direita,3.0,Volante,22.0,"Jul 2, 2015",,"2022","6'2","183lbs",78.0,63.0,58.0,60.0,83.0,89.0
200724,Nacho Fernández,28,Spain,83,85,Real Madrid,€24.5M,€180K,Direita,2.0,Zagueiro,12.0,"Aug 1, 2010",,"2021","5'11","168lbs",78.0,70.0,60.0,68.0,78.0,79.0
200316,T. Horn,25,Germany,83,87,"1. FC Köln",€24M,€25K,Esquerda,2.0,Goleiro,1.0,"Jul 1, 2011",,"2023","6'4","198lbs",22.0,45.0,50.0,31.0,31.0,67.0
199914,Allan,27,Brazil,83,83,Napoli,€26.5M,€87K,Direita,2.0,Meio-campista direito,5.0,"Jul 22, 2015",,"2023","5'9","163lbs",80.0,81.0,82.0,80.0,95.0,77.0
199845,F. Acerbi,30,Italy,83,83,Lazio,€19M,€64K,Esquerda,2.0,Zagueiro,13.0,"Jul 11, 2018",,"2023","6'4","194lbs",72.0,65.0,33.0,35.0,81.0,83.0
199564,Sergi Roberto,26,Spain,83,86,FC Barcelona,€26.5M,€170K,Direita,3.0,Lateral direito,20.0,"Jul 1, 2013",,"2022","5'10","150lbs",83.0,78.0,69.0,74.0,85.0,69.0
198329,Rodrigo,27,Spain,83,84,Valencia CF,€30.5M,€57K,Esquerda,2.0,Atacante,9.0,"Dec 3, 2014",,"2022","6'0","170lbs",82.0,88.0,84.0,77.0,78.0,72.0
197965,Pizzi,28,Portugal,83,83,SL Benfica,€25.5M,€22K,Direita,3.0,Meio campista esquerdo,21.0,"Jul 30, 2013",,"2022","5'10","159lbs",82.0,82.0,77.0,77.0,86.0,59.0
195365,K. Kampl,27,Slovenia,83,83,RB Leipzig,€26.5M,€74K,Direita,2.0,Meio campista esquerdo,44.0,"Aug 31, 2017",,"2021","5'10","148lbs",84.0,84.0,91.0,80.0,88.0,47.0
194404,Neto,28,Brazil,83,84,Valencia CF,€21M,€41K,Direita,2.0,Goleiro,13.0,"Jul 7, 2017",,"2021","6'3","185lbs",24.0,53.0,59.0,49.0,39.0,63.0
193698,O. Baumann,28,Germany,83,84,TSG 1899 Hoffenheim,€21M,€42K,Direita,2.0,Goleiro,1.0,"Jul 1, 2014",,"2021","6'2","181lbs",17.0,47.0,45.0,43.0,39.0,69.0
193474,I. Gueye,28,Senegal,83,83,Everton,€21M,€125K,Direita,2.0,Zagueiro pela direita,17.0,"Aug 3, 2016",,"2022","5'9","146lbs",79.0,76.0,80.0,80.0,89.0,70.0
192883,H. Mkhitaryan,29,Armenia,83,83,Arsenal,€25.5M,€145K,Direita,3.0,Meio-campista direito,7.0,"Jan 22, 2018",,"2021","5'10","165lbs",86.0,84.0,87.0,85.0,83.0,62.0
192638,Marcos Alonso,27,Spain,83,84,Chelsea,€24M,€130K,Esquerda,2.0,Lateral esquerdo,3.0,"Aug 31, 2016",,"2023","6'2","192lbs",83.0,69.0,64.0,58.0,90.0,76.0
192593,D. Subašić,33,Croatia,83,83,AS Monaco,€13M,€70K,Direita,3.0,Goleiro,1.0,"Jan 24, 2012",,"2020","6'3","185lbs",19.0,51.0,42.0,37.0,32.0,80.0
190547,K. Glik,30,Poland,83,83,AS Monaco,€19M,€86K,Direita,3.0,Lateral direito recuado,15.0,"Jul 6, 2016",,"2021","6'3","176lbs",59.0,50.0,34.0,51.0,67.0,90.0
189712,K. Strootman,28,Netherlands,83,83,Olympique de Marseille,€21M,€66K,Esquerda,3.0,Volante,16.0,"Aug 28, 2018",,"2023","6'1","176lbs",84.0,65.0,65.0,68.0,79.0,81.0
189068,B. Dost,29,Netherlands,83,83,Sporting CP,€26M,€26K,Direita,3.0,Atacante,28.0,"Aug 28, 2016",,"2021","6'5","196lbs",74.0,49.0,32.0,32.0,82.0,92.0
188152,Oscar,26,Brazil,83,84,Shanghai SIPG FC,€30.5M,€29K,Direita,3.0,Meio campista esquerdo,8.0,"Jan 1, 2017",,"2020","5'10","146lbs",84.0,75.0,86.0,80.0,76.0,38.0
186627,M. Balotelli,27,Italy,83,83,OGC Nice,€27.5M,€55K,Direita,4.0,Atacante pela esquerda,9.0,"Aug 31, 2016",,"2019","6'2","194lbs",85.0,76.0,71.0,50.0,66.0,86.0
185221,Luiz Gustavo,30,Brazil,83,83,Olympique de Marseille,€19M,€63K,Esquerda,3.0,Zagueiro pela esquerda,19.0,"Jul 4, 2017",,"2021","6'2","172lbs",73.0,65.0,65.0,62.0,85.0,81.0
184942,Giuliano,28,Brazil,83,83,Al Nassr,€26M,€64K,Direita,2.0,Médio-ofensivo central,77.0,"Aug 20, 2018",,"2021","5'8","150lbs",84.0,85.0,85.0,85.0,82.0,74.0
179944,David Luiz,31,Brazil,83,83,Chelsea,€17.5M,€130K,Direita,4.0,Zagueiro pela esquerda,30.0,"Aug 31, 2016",,"2019","6'2","190lbs",79.0,59.0,69.0,56.0,66.0,79.0
179783,R. Fährmann,29,Germany,83,84,FC Schalke 04,€20M,€38K,Direita,2.0,Goleiro,1.0,"Jul 1, 2011",,"2022","6'6","216lbs",24.0,38.0,39.0,36.0,32.0,79.0
178088,Juan Mata,30,Spain,83,83,Manchester United,€24.5M,€160K,Esquerda,3.0,Meio-campista direito,8.0,"Jan 25, 2014",,"2019","5'7","139lbs",88.0,69.0,84.0,89.0,71.0,37.0
178086,Adán,31,Spain,83,83,Atlético Madrid,€15.5M,€55K,Esquerda,2.0,Goleiro,1.0,"Jul 10, 2018",,"2020","6'3","203lbs",15.0,56.0,55.0,51.0,32.0,77.0
178005,Rui Patrício,30,Portugal,83,83,Wolverhampton Wanderers,€16.5M,€74K,Esquerda,3.0,Goleiro,1.0,"Jun 18, 2018",,"2022","6'3","185lbs",23.0,53.0,61.0,54.0,45.0,77.0
177683,Y. Sommer,29,Switzerland,83,84,Borussia Mönchengladbach,€20M,€35K,Direita,3.0,Goleiro,1.0,"Jul 1, 2014",,"2021","6'0","174lbs",25.0,48.0,55.0,58.0,45.0,68.0
177610,Javi Martínez,29,Spain,83,83,FC Bayern München,€20M,€94K,Direita,3.0,Volante,8.0,"Aug 29, 2012",,"2021","6'4","190lbs",74.0,49.0,53.0,48.0,74.0,84.0
177457,L. Bender,29,Germany,83,83,Bayer 04 Leverkusen,€20M,€82K,Direita,3.0,Lateral direito,8.0,"Aug 18, 2009",,"2021","6'1","179lbs",75.0,66.0,65.0,63.0,86.0,76.0
176266,Lucas Leiva,31,Brazil,83,83,Lazio,€17.5M,€64K,Direita,3.0,Lateral esquerdo recuado,6.0,"Jul 18, 2017",,"2020","5'10","172lbs",78.0,67.0,78.0,80.0,80.0,67.0
163705,S. Mandanda,33,France,83,83,Olympique de Marseille,€13M,€51K,Direita,3.0,Goleiro,16.0,"Jul 11, 2017",,"2020","6'1","181lbs",17.0,53.0,52.0,36.0,31.0,61.0
162895,Cesc Fàbregas,31,Spain,83,83,Chelsea,€22M,€140K,Direita,4.0,Meio campista central,4.0,"Jul 1, 2014",,"2019","5'10","170lbs",85.0,56.0,62.0,75.0,56.0,61.0
162240,M. Dembélé,30,Belgium,83,83,Tottenham Hotspur,€24M,€120K,Esquerda,3.0,Meio campista central,19.0,"Aug 1, 2012",,"2019","6'1","181lbs",89.0,72.0,79.0,76.0,70.0,89.0
156616,F. Ribéry,35,France,83,83,FC Bayern München,€11.5M,€72K,Direita,4.0,Meio-campista esquerdo,7.0,"Jul 1, 2007",,"2019","5'7","159lbs",87.0,78.0,84.0,90.0,58.0,60.0
104389,R. Jarstein,33,Norway,83,83,Hertha BSC,€13M,€33K,Direita,2.0,Goleiro,1.0,"Jan 1, 2014",,"2021","6'3","181lbs",23.0,40.0,35.0,45.0,31.0,70.0
53302,D. De Rossi,34,Italy,83,83,Roma,€8M,€80K,Direita,3.0,Zagueiro pela direita,16.0,"Jul 1, 2002",,"2019","6'0","183lbs",77.0,63.0,64.0,72.0,74.0,81.0
24630,Pepe Reina,35,Spain,83,83,Milan,€6M,€56K,Direita,3.0,Goleiro,25.0,"Jul 2, 2018",,"2021","6'2","203lbs",23.0,50.0,50.0,60.0,34.0,72.0
236583,J. Pavlenka,26,Czech Republic,82,85,SV Werder Bremen,€19.5M,€30K,Direita,1.0,Goleiro,1.0,"Jul 1, 2017",,"2021","6'5","179lbs",19.0,35.0,39.0,27.0,20.0,68.0
235243,M. de Ligt,18,Netherlands,82,91,Ajax,€27M,€11K,Direita,2.0,Lateral direito recuado,3.0,"Oct 24, 2016",,"2021","6'2","196lbs",73.0,62.0,56.0,59.0,74.0,87.0
231866,Rodri,22,Spain,82,87,Atlético Madrid,€29M,€59K,Direita,1.0,Meio campista central,16.0,"Jul 1, 2018",,"2023","6'3","181lbs",82.0,70.0,69.0,72.0,86.0,75.0
230658,Arthur,21,Brazil,82,90,FC Barcelona,€32.5M,€125K,Direita,1.0,Meio campista esquerdo,8.0,"Jul 9, 2018",,"2024","5'7","161lbs",83.0,68.0,79.0,86.0,78.0,62.0
230621,G. Donnarumma,19,Italy,82,93,Milan,€29M,€23K,Direita,3.0,Goleiro,22.0,"Jul 1, 2015",,"2021","6'5","198lbs",28.0,46.0,64.0,38.0,34.0,72.0
230258,Rosberto Dourado,30,Brazil,82,82,Atlético Mineiro,€16.5M,€46K,Direita,1.0,Meio-campista direito,13.0,"Jan 1, 2018",,"2018","5'9","154lbs",76.0,80.0,72.0,80.0,93.0,68.0
230225,Juiano Mestres,34,Brazil,82,82,Cruzeiro,€6.5M,€39K,Direita,1.0,Lateral direito recuado,3.0,"Jan 1, 2018",,"2021","5'11","181lbs",64.0,68.0,61.0,63.0,76.0,79.0
230168,Raphaelito Anjos,30,Brazil,82,82,Grêmio,€14M,€32K,Direita,1.0,Goleiro,1.0,"Jan 1, 2018",,"2021","6'3","187lbs",21.0,41.0,34.0,41.0,29.0,79.0
227055,Gelson Martins,23,Portugal,82,87,Atlético Madrid,€29.5M,€59K,Direita,3.0,Meio-campista direito,18.0,"Jul 25, 2018",,"2023","5'8","159lbs",83.0,95.0,94.0,92.0,87.0,48.0
224411,Gonçalo Guedes,21,Portugal,82,86,Valencia CF,€29M,€36K,Direita,1.0,Meio-campista esquerdo,17.0,"Aug 29, 2018",,"2024","5'10","150lbs",81.0,89.0,85.0,78.0,81.0,62.0
223959,L. Torreira,22,Uruguay,82,87,Arsenal,€25M,€98K,Direita,2.0,Meio campista esquerdo,14.0,"Jul 12, 2018",,"2023","5'6","141lbs",81.0,81.0,83.0,93.0,85.0,66.0
222737,Malcom,21,Brazil,82,89,FC Barcelona,€31.5M,€140K,Esquerda,2.0,Meio-campista direito avançado,14.0,"Jul 24, 2018",,"2023","5'8","163lbs",85.0,87.0,92.0,84.0,74.0,64.0
221087,Pau López,23,Spain,82,87,Real Betis,€21.5M,€21K,Esquerda,1.0,Goleiro,23.0,"Jul 4, 2018",,"2023","6'2","170lbs",16.0,45.0,40.0,57.0,42.0,52.0
220814,L. Hernández,22,France,82,88,Atlético Madrid,€25.5M,€53K,Esquerda,1.0,Lateral esquerdo,21.0,"Jul 1, 2015",,"2024","6'0","168lbs",79.0,80.0,70.0,67.0,82.0,76.0
220440,C. Lenglet,23,France,82,88,FC Barcelona,€26M,€135K,Esquerda,1.0,Zagueiro pela esquerda,15.0,"Jul 12, 2018",,"2023","6'1","179lbs",76.0,72.0,62.0,60.0,73.0,80.0
216354,A. Kramarić,27,Croatia,82,83,TSG 1899 Hoffenheim,€26M,€54K,Direita,2.0,Meio campista esquerdo,27.0,"Jan 16, 2015",,"2022","5'10","161lbs",86.0,78.0,82.0,82.0,76.0,68.0
216267,A. Robertson,24,Scotland,82,87,Liverpool,€24.5M,€98K,Esquerda,1.0,Lateral esquerdo,3.0,"Jul 21, 2017",,"2021","5'10","141lbs",78.0,81.0,78.0,74.0,89.0,66.0
216194,Dani García,28,Spain,82,83,Athletic Club de Bilbao,€20M,€33K,Direita,2.0,Meio-campista direito,16.0,"Jul 2, 2018",,"2022","5'11","176lbs",81.0,53.0,67.0,72.0,88.0,75.0
212404,F. Bernardeschi,24,Italy,82,87,Juventus,€29.5M,€110K,Esquerda,2.0,Meio-campista direito,20.0,"Jul 24, 2017",,"2022","6'1","170lbs",87.0,83.0,85.0,79.0,80.0,63.0
212194,J. Brandt,22,Germany,82,88,Bayer 04 Leverkusen,€30.5M,€68K,Direita,2.0,Meio-campista esquerdo,10.0,"Jan 1, 2014",,"2021","6'1","185lbs",85.0,78.0,82.0,78.0,73.0,69.0
211320,D. Rugani,23,Italy,82,86,Juventus,€24.5M,€95K,Direita,2.0,Zagueiro,15.0,"Feb 4, 2015",,"2021","6'3","185lbs",65.0,56.0,59.0,53.0,67.0,79.0
210617,Samu Castillejo,23,Spain,82,86,Milan,€29M,€94K,Esquerda,2.0,Meio-campista direito,7.0,"Aug 17, 2018",,"2023","6'0","148lbs",83.0,85.0,83.0,78.0,55.0,50.0
210514,João Cancelo,24,Portugal,82,88,Juventus,€25.5M,€95K,Direita,2.0,Lateral direito,2.0,"Jul 1, 2018",,"2023","6'0","163lbs",83.0,91.0,78.0,74.0,89.0,66.0
210413,A. Romagnoli,23,Italy,82,89,Milan,€26.5M,€84K,Esquerda,2.0,Zagueiro pela esquerda,13.0,"Aug 11, 2015",,"2022","6'2","172lbs",69.0,63.0,60.0,53.0,75.0,81.0
209989,T. Partey,25,Ghana,82,88,Atlético Madrid,€25.5M,€59K,Direita,1.0,Volante,5.0,"Jul 1, 2015",,"2023","6'1","170lbs",81.0,73.0,72.0,53.0,87.0,81.0
209297,Fred,25,Brazil,82,84,Manchester United,€26.5M,€140K,Esquerda,1.0,Meio campista central,17.0,"Jun 21, 2018",,"2023","5'7","141lbs",86.0,77.0,84.0,87.0,87.0,61.0
208830,J. Vardy,31,England,82,82,Leicester City,€20M,€96K,Direita,3.0,Atacante,9.0,"May 1, 2012",,"2022","5'10","163lbs",76.0,89.0,75.0,76.0,86.0,67.0
208596,A. Belotti,24,Italy,82,87,Torino,€30M,€58K,Direita,3.0,Atacante pela esquerda,9.0,"Aug 17, 2015",,"2021","5'11","159lbs",75.0,78.0,79.0,75.0,83.0,84.0
208448,E. Forsberg,26,Sweden,82,83,RB Leipzig,€26M,€67K,Direita,2.0,Meio-campista esquerdo,10.0,"Jan 7, 2015",,"2022","5'10","163lbs",87.0,76.0,81.0,82.0,74.0,62.0
